id,num_orders
1320801,175
1467101,499
1473989,307
1466330,544
1390856,46
1120639,75
1279275,60
1166120,71
1128404,36
1252491,41
1328056,500
1452353,347
1353276,178
1297182,22
1469299,20
1129687,195
1362599,222
1245170,481
1098570,51
1452600,42
1194207,37
1023619,104
1254600,146
1157094,241
1165391,34
1131248,34
1383646,207
1288250,118
1476141,74
1401237,35
1383510,61
1433607,41
1098207,157
1453624,134
1089046,189
1306954,1532
1413179,762
1379869,554
1037218,82
1247919,166
1097438,117
1441938,989
1060769,1093
1409283,1352
1397517,111
1220386,126
1297481,220
1309280,1215
1013813,767
1087803,1295
1256077,107
1328392,65
1197947,130
1134877,307
1149222,107
1321757,229
1364052,82
1346914,125
1343936,979
1284997,627
1443980,298
1272226,43
1267791,47
1049345,47
1300007,386
1220471,528
1486124,513
1183373,134
1076787,134
1218918,93
1351627,137
1333350,201
1312936,411
1477543,40
1408514,38
1256773,42
1174904,695
1392815,331
1389126,235
1074816,95
1124612,175
1318251,107
1089252,267
1396463,209
1289632,319
1083889,388
1121896,266
1004866,122
1234436,36
1311318,82
1476647,34
1419834,231
1188670,252
1260238,233
1263791,98
1070835,94
1433069,109
1349084,563
1360259,224
1022475,384
1037167,72
1492031,56
1057541,60
1483675,123
1463966,84
1474096,54
1440771,36
1452763,55
1382621,292
1035365,471
1355984,310
1140520,21
1168148,151
1052343,182
1370827,210
1055728,36
1053449,26
1368579,26
1208370,71
1027455,34
1147326,63
1203029,34
1389643,72
1482071,38
1411487,281
1043533,279
1294351,159
1409427,291
1000264,231
1016463,73
1224218,16
1485114,54
1006410,45
1221242,131
1031339,301
1153545,184
1182144,97
1194788,81
1082828,65
1265773,383
1154515,136
1105986,223
1293017,38
1272587,31
1027143,29
1179146,66
1342337,60
1269746,26
1369030,183
1109605,357
1099603,219
1319113,17
1155697,16
1218892,85
1493357,112
1202597,135
1116108,27
1229780,22
1391127,20
1085957,57
1267409,48
1245159,60
1378973,38
1079844,233
1024089,213
1463712,118
1268331,330
1058344,349
1417277,174
1056035,75
1343254,131
1262833,74
1272751,208
1013213,402
1263405,419
1204818,103
1333742,40
1043262,72
1449237,810
1080908,408
1073524,657
1196482,131
1068138,119
1320427,107
1184166,132
1228572,291
1075131,161
1128915,159
1182843,82
1094044,423
1209858,584
1222963,410
1037477,50
1001694,42
1054299,34
1371044,129
1254718,165
1086268,216
1003757,47
1448276,43
1489645,337
1491279,190
1408337,229
1360068,95
1316400,210
1110618,140
1146271,540
1474849,478
1352055,183
1245977,138
1165288,149
1081099,75
1441467,18
1336838,180
1106150,318
1190084,95
1232610,117
1321845,108
1159511,251
1441739,201
1096623,157
1474925,25
1118719,18
1297074,23
1054861,135
1208736,251
1161439,108
1282737,143
1194305,144
1353044,152
1063225,18
1116078,18
1075416,24
1088172,45
1320248,282
1271591,265
1127237,157
1243020,317
1416839,181
1172788,65
1473056,64
1060753,17
1053540,185
1261815,373
1489999,185
1133739,76
1384693,67
1072117,190
1023989,158
1183974,172
1171351,42
1004475,37
1080300,31
1164653,17
1444590,24
1169717,112
1399692,135
1393811,69
1177147,16
1455218,15
1478944,57
1415824,75
1041241,76
1045506,17
1210059,48
1139397,35
1008295,28
1406978,46
1470180,27
1326956,128
1268964,136
1267165,739
1414458,516
1105486,323
1246396,46
1223814,72
1208097,44
1426257,416
1402266,603
1273610,799
1082679,137
1061395,151
1448891,299
1121802,623
1017920,386
1220913,520
1201769,55
1214790,41
1055980,36
1143296,32
1161381,61
1049400,50
1388858,100
1367157,49
1056911,51
1363870,559
1206999,390
1220962,171
1244866,22
1161719,21
1492231,250
1492759,242
1408726,248
1337818,104
1136894,102
1050836,85
1157808,145
1438743,184
1092027,335
1286976,34
1244383,28
1220086,19
1014137,280
1460613,126
1269949,79
1022949,35
1118546,58
1006832,210
1461216,146
1333438,192
1014151,263
1196661,241
1072688,106
1161832,33
1146287,71
1329636,42
1113345,296
1079296,374
1245711,331
1312378,99
1280461,142
1132214,237
1013410,413
1315890,363
1453825,322
1137590,17
1046820,18
1100813,15
1213133,28
1119887,18
1339495,44
1172173,25
1250692,29
1000962,398
1122867,488
1367068,200
1181254,19
1411654,106
1154407,123
1477833,29
1422724,24
1112704,133
1346146,177
1108405,250
1194904,65
1448084,40
1266676,27
1099057,42
1188584,373
1230753,215
1237054,347
1161084,338
1401228,253
1493372,79
1395665,32
1002279,73
1424621,41
1256602,185
1390004,377
1146927,229
1057232,49
1319822,52
1353668,51
1157084,628
1115935,243
1033089,563
1090029,86
1464617,80
1209279,64
1039223,64
1152313,194
1198253,190
1356983,65
1375236,36
1276289,61
1188533,269
1163547,448
1089771,278
1449997,24
1261700,26
1098789,22
1119881,91
1174890,118
1194658,170
1354710,38
1276097,29
1451749,39
1260659,109
1342195,86
1177959,122
1346194,49
1081095,100
1228200,66
1400215,315
1101987,283
1280892,132
1207745,559
1158313,532
1326014,199
1040372,46
1405754,80
1251759,41
1094372,316
1113898,506
1351735,448
1305756,111
1144073,113
1219445,155
1399854,550
1077708,401
1136982,460
1168044,115
1301176,86
1045879,62
1375132,171
1224442,160
1195553,83
1486052,41
1406304,56
1003371,398
1447908,528
1022766,411
1359162,23
1149541,27
1389512,22
1294598,129
1187407,158
1151085,270
1262007,62
1273205,46
1098767,58
1328665,190
1207902,95
1110134,169
1135750,36
1404904,70
1252213,47
1471895,342
1370308,328
1488744,225
1312130,159
1432207,138
1067574,40
1497576,22
1173597,43
1463356,27
1476005,122
1226297,249
1312818,153
1170077,66
1132041,86
1144962,90
1180712,235
1420842,115
1048319,128
1062167,30
1281864,25
1310639,27
1316568,49
1470598,41
1126729,30
1187117,19
1231315,22
1193778,138
1497770,203
1296043,136
1109033,76
1253619,112
1015055,118
1323954,61
1236535,26
1291602,29
1034239,22
1487244,215
1432981,178
1413500,108
1240615,1241
1125250,788
1049986,438
1432590,42
1064865,84
1462054,46
1175329,526
1231504,645
1310137,718
1176123,93
1267634,56
1397808,162
1489068,643
1399261,450
1057026,663
1157087,83
1221970,64
1055041,154
1378097,242
1154169,139
1062376,143
1181839,54
1276632,88
1388270,555
1171130,535
1242759,244
1035528,34
1232845,28
1133643,27
1020633,160
1137724,307
1418017,238
1129706,77
1414426,75
1443244,61
1336913,91
1216868,138
1074099,364
1005733,50
1187232,46
1315006,648
1429640,324
1193124,339
1321067,79
1020914,86
1464172,61
1012356,207
1048213,159
1414658,219
1067356,820
1402145,560
1205618,290
1102348,43
1439251,64
1141169,41
1429174,654
1360530,485
1078717,709
1034750,171
1292295,164
1464006,295
1207416,489
1081039,378
1038600,374
1434474,50
1420970,46
1493390,55
1062042,65
1407930,33
1309366,150
1494106,39
1253128,51
1230871,603
1103899,428
1178356,173
1270686,23
1461376,26
1055872,21
1027667,138
1150000,142
1035466,200
1015226,68
1004410,72
1225216,98
1261758,135
1009224,197
1164468,32
1234697,194
1072809,111
1405077,108
1133718,33
1090779,63
1220305,44
1455516,284
1077080,253
1381871,218
1497941,752
1405281,549
1184133,262
1297493,65
1351826,87
1351915,41
1303502,246
1103552,417
1074755,375
1054413,149
1100592,120
1265971,124
1062386,674
1005415,283
1454684,408
1098324,105
1463531,90
1128843,81
1200592,96
1337305,158
1130901,138
1101312,73
1423243,39
1358603,54
1040493,419
1023439,616
1402530,412
1148734,27
1115378,25
1138163,152
1089398,189
1111393,281
1441237,62
1073593,43
1353069,49
1237302,196
1068099,65
1296768,129
1407946,41
1341469,91
1099372,53
1310892,354
1190768,326
1070732,189
1249505,306
1235991,193
1260972,101
1207552,32
1043700,33
1311764,40
1387118,182
1193391,235
1091807,171
1240478,115
1494088,83
1347537,135
1102292,408
1088345,194
1446214,242
1033631,39
1291932,25
1048558,30
1374367,27
1379701,210
1324376,422
1000116,226
1213448,20
1246867,112
1414636,155
1390449,179
1440242,46
1382211,21
1248175,30
1395486,27
1222155,48
1031664,239
1022670,382
1280365,208
1034558,43
1147078,45
1459822,25
1099677,98
1348084,90
1220274,54
1209309,81
1184750,146
1190011,125
1319480,93
1305176,92
1251039,14
1312629,125
1031682,244
1034125,184
1046291,21
1444323,113
1317716,140
1057421,188
1428458,326
1348068,154
1380958,136
1001797,682
1207458,389
1252167,214
1402459,29
1336623,67
1092234,39
1276698,340
1014174,509
1389987,485
1176492,51
1248265,47
1045510,93
1045443,427
1099568,277
1295338,424
1207102,49
1391315,34
1251276,32
1003702,49
1371347,82
1495432,51
1427121,78
1314783,32
1358927,42
1465453,385
1183611,256
1272052,122
1363954,21
1409502,17
1030133,210
1363671,202
1035001,205
1410185,63
1432211,41
1065392,51
1373418,80
1365940,134
1242870,232
1231479,33
1404091,26
1181234,184
1085163,131
1436870,91
1254416,34
1471032,56
1334116,38
1347256,185
1311604,115
1063501,155
1025721,508
1276142,317
1060806,135
1071661,29
1498066,52
1407735,34
1051651,156
1363995,339
1454364,224
1467138,37
1074197,36
1230896,64
1115906,501
1186445,254
1478644,322
1096482,112
1429191,107
1257617,101
1440883,62
1021872,139
1154559,145
1095162,68
1300311,40
1389878,50
1412672,339
1155036,371
1112459,239
1133681,20
1218617,22
1190145,21
1262383,96
1331957,128
1481626,205
1134995,47
1285263,31
1106138,42
1175167,132
1205164,101
1483833,215
1496897,37
1074105,67
1465377,32
1106879,254
1150467,225
1116996,106
1185434,1128
1266519,766
1353114,490
1129265,64
1252749,132
1162104,92
1193418,764
1284837,931
1363184,987
1191468,78
1078789,138
1136805,224
1405386,883
1114322,600
1350211,987
1278837,69
1172455,50
1478221,46
1098408,115
1091951,240
1099622,107
1139472,147
1061430,101
1258982,76
1405793,558
1494572,534
1023532,247
1088540,34
1350522,29
1062543,455
1123146,420
1335657,466
1336480,112
1334472,110
1223905,74
1106947,127
1268382,197
1410375,469
1480252,39
1270897,33
1171323,428
1347721,365
1195122,186
1160060,49
1103877,105
1227192,83
1225674,251
1435797,198
1364079,285
1306281,92
1299709,94
1299648,52
1191925,32
1303294,76
1276615,37
1347235,178
1433729,216
1442624,129
1136999,92
1419217,69
1314342,448
1429773,183
1267876,150
1387167,24
1173342,25
1186948,42
1233252,139
1066977,643
1152418,329
1124445,17
1026138,101
1332514,127
1468716,119
1287492,30
1206863,18
1398867,33
1055136,95
1118702,58
1359875,427
1107202,444
1296158,223
1470774,853
1117544,496
1151189,300
1186842,49
1398197,54
1083741,43
1037042,652
1088465,617
1451012,637
1227620,76
1102512,99
1234887,129
1128433,457
1444037,267
1015740,361
1346922,43
1102942,31
1174075,49
1108936,83
1412117,58
1014965,95
1418316,33
1472488,43
1019856,323
1175542,400
1013232,164
1321001,382
1100828,479
1068732,241
1386147,60
1410568,44
1471314,93
1143781,114
1010375,236
1144387,34
1229377,27
1095558,25
1478260,202
1438799,94
1359239,83
1097687,29
1065465,45
1028748,35
1487448,351
1331356,231
1480686,315
1236999,772
1199822,406
1254681,332
1047669,40
1084506,53
1407062,40
1004423,445
1207875,541
1328513,619
1170969,77
1281563,78
1432075,149
1253965,483
1444649,406
1152272,561
1393567,108
1154663,86
1144903,125
1329590,223
1441678,205
1001524,169
1440235,40
1437743,50
1468736,580
1325002,395
1255670,193
1054864,32
1057573,22
1006532,195
1276400,133
1086209,298
1325888,70
1269656,107
1219510,58
1402597,86
1254290,144
1207536,395
1358623,52
1106454,38
1096522,47
1497989,361
1034611,301
1145961,227
1241244,32
1335255,63
1167949,44
1215373,176
1245385,181
1299559,170
1402501,70
1356370,80
1244578,44
1402872,64
1373011,117
1099626,59
1240618,84
1313356,87
1063775,78
1351476,240
1423116,198
1026366,202
1006892,10
1366540,26
1308211,15
1060946,18
1111869,22
1321821,22
1442998,83
1187281,520
1149992,252
1269393,110
1271415,109
1115599,131
1049715,19
1386843,77
1449443,516
1247790,481
1377409,279
1402068,482
1131692,390
1103707,233
1011869,72
1134421,130
1187227,61
1404182,328
1430582,499
1077995,420
1484671,89
1420778,98
1310109,87
1219340,682
1483037,450
1278014,569
1020009,111
1357861,109
1246537,89
1138911,334
1072349,231
1044205,114
1003775,67
1105139,100
1233795,446
1488993,478
1128989,265
1461060,30
1093258,38
1458579,121
1267831,245
1076102,324
1492794,59
1258414,45
1233270,50
1218069,285
1209101,133
1005839,196
1205721,72
1286663,133
1396005,114
1005991,318
1411749,243
1256153,217
1334064,470
1053700,291
1079711,136
1449942,25
1080233,70
1320661,27
1137255,288
1264796,316
1048031,378
1363159,110
1311397,145
1408686,134
1335629,279
1384967,223
1425196,306
1185945,42
1233671,49
1168634,50
1475193,55
1008215,29
1490942,38
1086613,218
1429213,305
1247277,104
1315521,16
1251613,16
1341539,15
1314843,83
1060246,119
1196722,106
1062489,24
1391156,18
1420868,81
1266795,47
1452943,50
1372739,45
1384170,24
1270445,201
1440443,276
1158748,111
1373369,1315
1171380,660
1334250,232
1260574,49
1004325,70
1402074,43
1305204,554
1225037,521
1174606,875
1118582,132
1302852,91
1236914,149
1047047,851
1219768,472
1449676,646
1459390,61
1403792,50
1181820,120
1158592,58
1106569,117
1460628,39
1456648,55
1074653,697
1172350,439
1064482,186
1035769,24
1092414,26
1187218,22
1309910,38
1064688,86
1208945,129
1223704,269
1342926,289
1016090,190
1084541,112
1006036,202
1271294,281
1293143,38
1380357,295
1394412,130
1045597,132
1242518,44
1425711,81
1236266,61
1391787,174
1018619,205
1439086,226
1487991,745
1460540,259
1421075,78
1337962,54
1205702,37
1216068,34
1416093,173
1106438,494
1187958,252
1461237,67
1493677,101
1346875,134
1047024,458
1179951,216
1272720,333
1009102,86
1102030,76
1357349,69
1254542,82
1239839,81
1142498,40
1479142,39
1127057,49
1143077,278
1315764,475
1076879,290
1117812,19
1171684,26
1187665,139
1150288,134
1092093,211
1447408,35
1331327,30
1478225,79
1247480,33
1105195,42
1439531,32
1079007,65
1068176,42
1396170,226
1334406,220
1014026,158
1352373,450
1243030,365
1041420,147
1319327,39
1410028,55
1139636,25
1036193,256
1003367,485
1387633,272
1332886,131
1080327,108
1013373,152
1078845,523
1240791,184
1474319,335
1494561,62
1150748,52
1140411,48
1440680,45
1067429,107
1160511,102
1065243,67
1279830,29
1030666,41
1433611,346
1333707,464
1266311,345
1103146,16
1491817,115
1212716,158
1301661,226
1233889,43
1342250,33
1079171,30
1132769,202
1177184,89
1162498,29
1226350,58
1353682,37
1144693,284
1200921,312
1098073,182
1083024,304
1496726,253
1222568,132
1118152,26
1474455,55
1344569,284
1362812,485
1357918,276
1427314,124
1177846,120
1447665,117
1180242,375
1057980,231
1057989,264
1494214,23
1360415,94
1474051,70
1139545,57
1102908,29
1281533,34
1233530,213
1474190,222
1195458,107
1481613,23
1004249,73
1165001,90
1022162,91
1185155,28
1152177,179
1374738,53
1379639,86
1333423,28
1128407,51
1204473,35
1310544,243
1154591,230
1494201,98
1115748,672
1353589,391
1484676,171
1048616,27
1314508,71
1296975,34
1372115,221
1336189,340
1121324,295
1045996,96
1361706,81
1431483,92
1387232,411
1160893,186
1431384,328
1235837,71
1436037,48
1202680,50
1412587,36
1377286,84
1197461,100
1116597,27
1062507,33
1030306,198
1013660,267
1086030,254
1229602,23
1272184,19
1433035,92
1374038,123
1222840,145
1356273,30
1101932,22
1021010,109
1171411,49
1337490,100
1332396,28
1303811,43
1333733,33
1191789,165
1325792,195
1476106,157
1171225,369
1235681,275
1224499,205
1423465,24
1120552,59
1292401,42
1226546,277
1485369,301
1369288,412
1432305,155
1079777,135
1092628,185
1282588,291
1415191,251
1209550,281
1370271,18
1104842,18
1381859,38
1062232,26
1171522,52
1084587,24
1439204,24
1159953,320
1379917,208
1082924,91
1380277,18
1303074,15
1357053,144
1482844,223
1095958,41
1335161,40
1432554,49
1058867,80
1289214,133
1028000,161
1437271,21
1399943,20
1107949,124
1356581,51
1194491,26
1203992,42
1073984,29
1158974,157
1244952,103
1350959,157
1221985,560
1428233,288
1247118,199
1460736,26
1317327,46
1233024,33
1471569,302
1415077,434
1056913,420
1277505,86
1359182,139
1430948,305
1013760,250
1147147,384
1415890,43
1265084,42
1431945,44
1484655,59
1161020,29
1175530,248
1154338,204
1130574,120
1051940,20
1440445,17
1192440,154
1260322,205
1421768,195
1449682,45
1415276,33
1453255,72
1248669,101
1230958,171
1157877,31
1325572,211
1431659,101
1309583,74
1209010,27
1285811,49
1136992,38
1108246,151
1104829,107
1330971,122
1224992,593
1268353,321
1232469,180
1410483,33
1063825,74
1243528,38
1349678,329
1072684,491
1342993,505
1495669,100
1322377,91
1202457,83
1415501,522
1363882,336
1080956,551
1134020,49
1151908,38
1350192,52
1416559,85
1092576,52
1344385,67
1217656,38
1302415,40
1242600,415
1467152,501
1438001,181
1460611,22
1441014,20
1357398,133
1077114,209
1263663,124
1372445,68
1298212,56
1491344,55
1281588,107
1136004,126
1289149,221
1474421,25
1473813,26
1252840,153
1172252,115
1189064,82
1361099,45
1013719,74
1073519,48
1277293,192
1159227,144
1139762,194
1295739,164
1009685,142
1474772,48
1165673,21
1065468,36
1102053,23
1161784,193
1051139,380
1269039,127
1158737,62
1246489,74
1202461,90
1198164,290
1011440,77
1413230,134
1094332,27
1141137,25
1049606,27
1391442,129
1359351,325
1233267,250
1314748,15
1413495,96
1225930,101
1137875,136
1190701,23
1122832,49
1089220,30
1249809,333
1093731,499
1064557,224
1117909,345
1214618,255
1089335,107
1213475,14
1170902,41
1481946,122
1224868,144
1106482,137
1273502,24
1216168,66
1083594,360
1224295,156
1013278,283
1005855,76
1056709,41
1249671,59
1230380,179
1484433,127
1267040,43
1473223,27
1233669,223
1250796,259
1313401,195
1237110,16
1238242,17
1000121,59
1129558,85
1018802,139
1368711,100
1368971,78
1240209,112
1430887,26
1476123,56
1068042,38
1124650,179
1289201,123
1281401,62
1485491,348
1104767,380
1260343,116
1420693,37
1462062,95
1057642,34
1379980,178
1095043,350
1096435,268
1339708,101
1430712,93
1348620,115
1489978,603
1343050,223
1171803,325
1239136,58
1159926,47
1167786,40
1261300,91
1164093,74
1161124,52
1077741,54
1139047,50
1253918,259
1081347,485
1067587,321
1029248,20
1456841,19
1383133,99
1263414,144
1110768,168
1363668,30
1187183,23
1364266,108
1026176,57
1177476,97
1499793,37
1245784,100
1031113,57
1117382,317
1449051,339
1441522,155
1220040,288
1445037,203
1313829,57
1345555,36
1278499,51
1352264,296
1466161,459
1252687,210
1479808,110
1223345,106
1049411,138
1003384,332
1363984,195
1216354,216
1394628,28
1343435,22
1370718,35
1156018,31
1395048,135
1314516,324
1399258,97
1338874,17
1118069,14
1465660,89
1255031,116
1058944,94
1305598,16
1196241,62
1004788,24
1463684,25
1061891,53
1257545,32
1137317,241
1316766,272
1215009,153
1198616,310
1119975,238
1173978,103
1003325,31
1014959,69
1238676,170
1180681,212
1154031,163
1392618,57
1158959,92
1174657,75
1215383,557
1056737,178
1226869,320
1338426,73
1119609,66
1063798,33
1045972,32
1150952,191
1077779,445
1144441,305
1257450,21
1254802,121
1250391,165
1045722,193
1346647,30
1026834,29
1283298,121
1481903,44
1318877,61
1130427,52
1357694,129
1244100,94
1131178,285
1402295,347
1126893,160
1093651,528
1112711,495
1105210,212
1164254,55
1498407,55
1283105,47
1415914,259
1057017,350
1137052,357
1144252,70
1370833,100
1295518,96
1065864,416
1166233,327
1209388,359
1374893,74
1119217,56
1004773,65
1248761,191
1178734,161
1098698,66
1044262,42
1053113,349
1309992,314
1307732,188
1417093,31
1326039,19
1233803,93
1099973,114
1409188,175
1369859,38
1251710,34
1152116,35
1363025,176
1267904,120
1269147,289
1001765,64
1392665,298
1261277,232
1422430,127
1106809,856
1353415,534
1368715,353
1087675,42
1336730,97
1332354,49
1456769,609
1190728,599
1268579,927
1217878,106
1106508,144
1006087,221
1402675,549
1276630,511
1205256,553
1445432,53
1009975,35
1394741,100
1275536,102
1158507,40
1269365,48
1204388,688
1068999,457
1370340,236
1252762,24
1154390,26
1394582,25
1149088,324
1386755,279
1299563,396
1491160,58
1230263,55
1011505,43
1446632,100
1415161,141
1228341,324
1056047,41
1278396,32
1005154,346
1312357,167
1370120,127
1255799,34
1115383,71
1118490,48
1493917,356
1487221,211
1149775,311
1460445,461
1448306,309
1431907,121
1401766,30
1047198,47
1002660,42
1366099,210
1292159,290
1373525,266
1049952,48
1377098,73
1198185,72
1256980,401
1010248,223
1080513,340
1081848,95
1054349,81
1233461,51
1313017,87
1105421,196
1339465,190
1063256,29
1013469,44
1375319,252
1366962,290
1317620,165
1127397,18
1250684,16
1102059,77
1281560,87
1392837,161
1279583,34
1225127,23
1188903,124
1320069,77
1081725,128
1288919,31
1098380,51
1141854,40
1471277,156
1485310,205
1057256,99
1443523,285
1242874,174
1028151,80
1302656,44
1431208,103
1473127,72
1249389,442
1270759,774
1220718,313
1429360,90
1141020,71
1325573,102
1165621,511
1386579,263
1089648,310
1210152,24
1013568,22
1269338,36
1462527,57
1094399,33
1197572,42
1127792,201
1290080,649
1160077,207
1439020,19
1129340,121
1198240,183
1123239,207
1402087,37
1104882,35
1155836,81
1057692,43
1045903,476
1247162,637
1447707,244
1450701,600
1119729,436
1463108,188
1004715,44
1055930,86
1258137,58
1220154,303
1425882,655
1023497,415
1410135,197
1265438,185
1414821,158
1116522,510
1443270,330
1263016,455
1018136,36
1451314,108
1038393,106
1403993,72
1274108,38
1188111,63
1342222,298
1057623,343
1324265,181
1438649,21
1073338,24
1082298,118
1110286,210
1266357,214
1138371,38
1298566,30
1430079,24
1375660,117
1319105,74
1361990,125
1337117,30
1092006,70
1379437,35
1315755,252
1101610,265
1212642,137
1257724,465
1466648,281
1254129,167
1046453,25
1417296,57
1103295,32
1288752,449
1460898,416
1045465,396
1429233,51
1428924,47
1179927,104
1401756,355
1482727,236
1412634,327
1122492,30
1051180,23
1076417,22
1297374,50
1204108,60
1021362,37
1390263,46
1363384,29
1116791,25
1326548,372
1433636,242
1481561,121
1034638,90
1230918,137
1242400,166
1115757,55
1041643,44
1287497,49
1306844,57
1200113,75
1078215,179
1298841,21
1392730,23
1198643,17
1020564,185
1154567,88
1225474,71
1248898,26
1170575,51
1413355,32
1113523,137
1356462,106
1174460,154
1040703,516
1009276,354
1348411,117
1235035,26
1435764,43
1109203,36
1310361,373
1173091,476
1201488,507
1416516,117
1156700,113
1135820,133
1477704,423
1178324,367
1198224,389
1308367,20
1260111,22
1298774,34
1295663,20
1084873,63
1238634,32
1237748,38
1143221,589
1228159,509
1349223,196
1056933,17
1424540,15
1484915,96
1111332,113
1063614,70
1301207,79
1053999,114
1118223,169
1450088,246
1230421,21
1068073,21
1197880,20
1094580,65
1172938,49
1029830,28
1359667,39
1377423,293
1310816,175
1316805,309
1259591,1243
1167271,716
1201964,461
1049973,62
1185564,85
1047036,60
1209578,677
1416876,832
1113492,998
1029884,46
1497894,91
1300128,207
1300828,1105
1394735,506
1339641,779
1395056,109
1015576,94
1328783,56
1208849,174
1242697,290
1359281,172
1485050,207
1309096,61
1066654,89
1333325,633
1065376,589
1392342,326
1418086,37
1126584,48
1140959,30
1313505,266
1117255,464
1266859,524
1352627,170
1366366,108
1476169,106
1372662,102
1226797,153
1296700,439
1240353,61
1147081,64
1187416,58
1261102,555
1458629,348
1242716,280
1421036,52
1346652,88
1245436,56
1198242,291
1045821,219
1443036,314
1173972,1456
1026093,977
1050787,387
1173917,90
1401571,120
1157221,75
1005375,860
1046037,869
1179494,1148
1351594,118
1004476,122
1108850,187
1243144,973
1152066,591
1222518,876
1387120,82
1333542,59
1017181,45
1272397,80
1435758,151
1373049,117
1408547,110
1428679,56
1244464,61
1384377,883
1488118,622
1228826,288
1245151,37
1095362,36
1069078,32
1049725,197
1187024,274
1135586,265
1277897,131
1269737,136
1027610,86
1365843,131
1086058,216
1219724,440
1199897,46
1416231,34
1391175,371
1140599,276
1099643,217
1088269,52
1073405,92
1055745,58
1472617,242
1230428,194
1040401,308
1113951,192
1095435,177
1363338,87
1349382,37
1035972,85
1285850,50
1116211,155
1221446,426
1067824,192
1325209,73
1250269,90
1422706,143
1276177,498
1129647,230
1270817,241
1205675,22
1374416,21
1371785,34
1437236,32
1342334,54
1015263,232
1005610,602
1207270,344
1328618,16
1263164,121
1370636,129
1052297,169
1234483,43
1344207,27
1194915,34
1450536,101
1114215,77
1076467,369
1013988,448
1410873,254
1026962,349
1003254,272
1267865,132
1226940,87
1332638,41
1105644,129
1336298,197
1443390,173
1314804,52
1179911,70
1005967,54
1419947,290
1364329,158
1229710,163
1215604,43
1188630,42
1019807,25
1397082,37
1004160,187
1009831,483
1386562,258
1204381,17
1318327,15
1087987,81
1057435,93
