id,num_orders
1213133,31
1119887,26
1339495,30
1172173,27
1250692,21
1000962,406
1122867,436
1367068,172
1181254,18
1411654,102
1154407,117
1477833,25
1422724,20
1112704,142
1346146,240
1108405,233
1194904,50
1448084,39
1266676,25
1099057,53
1188584,422
1230753,297
1237054,469
1161084,297
1401228,215
1493372,64
1395665,45
1002279,67
1424621,34
1256602,416
1390004,383
1146927,211
1057232,55
1319822,53
1353668,28
1157084,550
1115935,226
1033089,418
1090029,83
1464617,84
1209279,61
1039223,73
1152313,126
1198253,215
1356983,105
1375236,35
1276289,48
1188533,283
1163547,440
1089771,287
1449997,26
1261700,25
1098789,28
1119881,108
1174890,111
1194658,153
1354710,33
1276097,27
1451749,37
1260659,107
1342195,61
1177959,165
1346194,52
1081095,90
1228200,82
1400215,261
1101987,301
1280892,109
1207745,431
1158313,485
1326014,188
1040372,42
1405754,69
1251759,45
1094372,259
1113898,496
1351735,341
1305756,128
1144073,130
1219445,157
1399854,705
1077708,244
1136982,528
1168044,101
1301176,91
1045879,66
1375132,158
1224442,158
1195553,82
1486052,51
1406304,41
1003371,464
1447908,536
1022766,395
1359162,22
1149541,28
1389512,29
1294598,191
1187407,193
1151085,317
1262007,84
1273205,44
1098767,69
1328665,193
1207902,93
1110134,141
1135750,31
1404904,76
1252213,53
1471895,507
1370308,414
1488744,250
1312130,176
1432207,161
1067574,41
1497576,21
1173597,37
1463356,31
1476005,310
1226297,377
1312818,172
1170077,75
1132041,81
1144962,106
1180712,231
1420842,90
1048319,168
1062167,22
1281864,43
1310639,23
1316568,62
1470598,36
1126729,28
1187117,19
1231315,19
1193778,176
1497770,208
1296043,149
1109033,88
1253619,85
1015055,118
1323954,42
1236535,24
1291602,32
1034239,38
1487244,190
1432981,181
1413500,106
1240615,1153
1125250,414
1049986,622
1432590,40
1064865,71
1462054,51
1175329,362
1231504,608
1310137,842
1176123,76
1267634,76
1397808,121
1489068,803
1399261,437
1057026,821
1157087,96
1221970,90
1055041,140
1378097,182
1154169,160
1062376,117
1181839,53
1276632,107
1388270,507
1171130,496
1242759,185
1035528,33
1232845,34
1133643,24
1020633,200
1137724,233
1418017,226
1129706,85
1414426,77
1443244,59
1336913,92
1216868,149
1074099,408
1005733,70
1187232,52
1315006,425
1429640,270
1193124,283
1321067,76
1020914,100
1464172,60
1012356,337
1048213,255
1414658,185
1067356,1037
1402145,498
1205618,345
1102348,35
1439251,77
1141169,34
1429174,605
1360530,600
1078717,916
1034750,145
1292295,163
1464006,270
1207416,598
1081039,406
1038600,559
1434474,62
1420970,43
1493390,54
1062042,40
1407930,35
1309366,96
1494106,39
1253128,43
1230871,568
1103899,353
1178356,111
1270686,22
1461376,24
1055872,24
1027667,117
1150000,83
1035466,176
1015226,87
1004410,74
1225216,149
1261758,125
1009224,197
1164468,31
1234697,182
1072809,200
1405077,147
1133718,29
1090779,73
1220305,42
1455516,294
1077080,256
1381871,220
1497941,748
1405281,630
1184133,282
1297493,63
1351826,75
1351915,32
1303502,226
1103552,387
1074755,416
1054413,86
1100592,98
1265971,161
1062386,631
1005415,264
1454684,507
1098324,108
1463531,99
1128843,76
1200592,97
1337305,215
1130901,147
1101312,67
1423243,43
1358603,50
1040493,387
1023439,593
1402530,411
1148734,30
1115378,39
1138163,153
1089398,192
1111393,258
1441237,50
1073593,38
1353069,58
1237302,160
1068099,47
1296768,147
1407946,40
1341469,105
1099372,68
1310892,349
1190768,363
1070732,219
1249505,225
1235991,218
1260972,89
1207552,40
1043700,23
1311764,43
1387118,357
1193391,246
1091807,195
1240478,99
1494088,100
1347537,113
1102292,387
1088345,173
1446214,245
1033631,38
1291932,41
1048558,26
1374367,21
1379701,241
1324376,444
1000116,203
1213448,17
1246867,117
1414636,176
1390449,171
1440242,51
1382211,23
1248175,38
1395486,29
1222155,51
1031664,274
1022670,439
1280365,180
1034558,76
1147078,30
1459822,67
1099677,104
1348084,113
1220274,68
1209309,65
1184750,158
1190011,176
1319480,88
1305176,103
1251039,10
1312629,78
1031682,379
1034125,118
1046291,16
1444323,145
1317716,170
1057421,201
1428458,284
1348068,174
1380958,117
1001797,636
1207458,188
1252167,165
1402459,41
1336623,67
1092234,46
1276698,283
1014174,377
1389987,509
1176492,42
1248265,42
1045510,82
1045443,539
1099568,203
1295338,472
1207102,54
1391315,35
1251276,37
1003702,59
1371347,101
1495432,59
1427121,97
1314783,35
1358927,33
1465453,383
1183611,286
1272052,93
1363954,23
1409502,23
1030133,230
1363671,185
1035001,225
1410185,88
1432211,54
1065392,50
1373418,84
1365940,121
1242870,188
1231479,30
1404091,26
1181234,149
1085163,119
1436870,98
1254416,33
1471032,62
1334116,39
1347256,217
1311604,159
1063501,145
1025721,420
1276142,288
1060806,163
1071661,27
1498066,56
1407735,33
1051651,313
1363995,354
1454364,224
1467138,24
1074197,29
1230896,56
1115906,449
1186445,238
1478644,385
1096482,112
1429191,111
1257617,109
1440883,91
1021872,147
1154559,156
1095162,72
1300311,31
1389878,54
1412672,328
1155036,386
1112459,250
1133681,20
1218617,25
1190145,22
1262383,122
1331957,136
1481626,193
1134995,43
1285263,25
1106138,42
1175167,162
1205164,103
1483833,223
1496897,31
1074105,62
1465377,30
1106879,228
1150467,328
1116996,101
1185434,1661
1266519,592
1353114,497
1129265,54
1252749,107
1162104,94
1193418,646
1284837,763
1363184,999
1191468,93
1078789,111
1136805,223
1405386,1154
1114322,579
1350211,1176
1278837,87
1172455,70
1478221,44
1098408,132
1091951,195
1099622,126
1139472,199
1061430,136
1258982,60
1405793,701
1494572,597
1023532,174
1088540,34
1350522,32
1062543,349
1123146,547
1335657,507
1336480,124
1334472,182
1223905,98
1106947,117
1268382,168
1410375,368
1480252,40
1270897,28
1171323,428
1347721,371
1195122,214
1160060,64
1103877,119
1227192,90
1225674,331
1435797,281
1364079,296
1306281,91
1299709,136
1299648,55
1191925,30
1303294,41
1276615,54
1347235,360
1433729,236
1442624,137
1136999,99
1419217,62
1314342,425
1429773,176
1267876,169
1387167,21
1173342,31
1186948,61
1233252,162
1066977,648
1152418,369
1124445,14
1026138,126
1332514,137
1468716,126
1287492,31
1206863,18
1398867,25
1055136,137
1118702,75
1359875,475
1107202,484
1296158,238
1470774,691
1117544,379
1151189,366
1186842,43
1398197,45
1083741,34
1037042,487
1088465,602
1451012,711
1227620,56
1102512,102
1234887,146
1128433,491
1444037,276
1015740,501
1346922,36
1102942,39
1174075,44
1108936,60
1412117,47
1014965,121
1418316,31
1472488,31
1019856,388
1175542,310
1013232,138
1321001,369
1100828,413
1068732,268
1386147,55
1410568,43
1471314,108
1143781,124
1010375,262
1144387,38
1229377,21
1095558,25
1478260,172
1438799,85
1359239,84
1097687,31
1065465,68
1028748,44
1487448,269
1331356,291
1480686,328
1236999,1084
1199822,341
1254681,276
1047669,49
1084506,56
1407062,48
1004423,335
1207875,494
1328513,703
1170969,55
1281563,84
1432075,119
1253965,584
1444649,327
1152272,603
1393567,118
1154663,114
1144903,107
1329590,216
1441678,178
1001524,101
1440235,42
1437743,41
1468736,599
1325002,406
1255670,139
1054864,23
1057573,29
1006532,205
1276400,143
1086209,298
1325888,85
1269656,120
1219510,45
1402597,120
1254290,172
1207536,398
1358623,43
1106454,66
1096522,71
1497989,391
1034611,259
1145961,195
1241244,37
1335255,72
1167949,60
1215373,267
1245385,201
1299559,168
1402501,61
1356370,77
1244578,34
1402872,57
1373011,140
1099626,60
1240618,96
1313356,120
1063775,94
1351476,238
1423116,131
1026366,121
1006892,13
1366540,22
1308211,24
1060946,39
1111869,20
1321821,20
1442998,85
1187281,547
1149992,332
1269393,127
1271415,118
1115599,137
1049715,20
1386843,134
1449443,543
1247790,451
1377409,233
1402068,393
1131692,318
1103707,213
1011869,84
1134421,92
1187227,68
1404182,314
1430582,538
1077995,391
1484671,80
1420778,106
1310109,78
1219340,875
1483037,319
1278014,768
1020009,110
1357861,113
1246537,86
1138911,215
1072349,206
1044205,74
1003775,62
1105139,131
1233795,405
1488993,460
1128989,242
1461060,34
1093258,43
1458579,158
1267831,220
1076102,277
1492794,62
1258414,46
1233270,41
1218069,249
1209101,155
1005839,335
1205721,65
1286663,142
1396005,114
1005991,513
1411749,362
1256153,173
1334064,321
1053700,379
1079711,161
1449942,24
1080233,19
1320661,25
1137255,441
1264796,305
1048031,393
1363159,80
1311397,151
1408686,178
1335629,350
1384967,225
1425196,200
1185945,46
1233671,45
1168634,50
1475193,63
1008215,31
1490942,34
1086613,236
1429213,234
1247277,135
1315521,15
1251613,15
1341539,14
1314843,98
1060246,119
1196722,122
1062489,21
1391156,20
1420868,51
1266795,42
1452943,46
1372739,42
1384170,23
1270445,278
1440443,421
1158748,129
1373369,1569
1171380,530
1334250,270
1260574,42
1004325,78
1402074,43
1305204,541
1225037,745
1174606,951
1118582,87
1302852,95
1236914,125
1047047,857
1219768,355
1449676,644
1459390,68
1403792,63
1181820,102
1158592,44
1106569,87
1460628,43
1456648,58
1074653,645
1172350,412
1064482,138
1035769,33
1092414,24
1187218,33
1309910,30
1064688,61
1208945,86
1223704,237
1342926,285
1016090,150
1084541,149
1006036,257
1271294,245
1293143,31
1380357,249
1394412,162
1045597,112
1242518,47
1425711,84
1236266,52
1391787,286
1018619,248
1439086,187
1487991,2585
1460540,328
1421075,59
1337962,32
1205702,20
1216068,43
1416093,165
1106438,557
1187958,205
1461237,74
1493677,99
1346875,121
1047024,419
1179951,178
1272720,338
1009102,93
1102030,60
1357349,66
1254542,82
1239839,108
1142498,62
1479142,44
1127057,51
1143077,255
1315764,483
1076879,342
1117812,20
1171684,20
1187665,110
1150288,130
1092093,188
1447408,33
1331327,31
1478225,79
1247480,31
1105195,53
1439531,27
1079007,85
1068176,50
1396170,238
1334406,229
1014026,172
1352373,470
1243030,390
1041420,126
1319327,49
1410028,61
1139636,23
1036193,612
1003367,580
1387633,349
1332886,81
1080327,78
1013373,153
1078845,448
1240791,181
1474319,311
1494561,59
1150748,35
1140411,49
1440680,38
1067429,104
1160511,116
1065243,81
1279830,28
1030666,42
1433611,344
1333707,491
1266311,347
1103146,19
1491817,135
1212716,154
1301661,203
1233889,43
1342250,37
1079171,31
1132769,141
1177184,98
1162498,25
1226350,98
1353682,31
1144693,274
1200921,378
1098073,190
1083024,333
1496726,203
1222568,74
1118152,28
1474455,46
1344569,255
1362812,327
1357918,233
1427314,162
1177846,135
1447665,116
1180242,455
1057980,106
1057989,367
1494214,19
1360415,55
1474051,42
1139545,70
1102908,29
1281533,30
1233530,199
1474190,282
1195458,155
1481613,24
1004249,83
1165001,122
1022162,89
1185155,28
1152177,116
1374738,46
1379639,126
1333423,35
1128407,83
1204473,40
1310544,291
1154591,317
1494201,94
1115748,500
1353589,379
1484676,206
1048616,19
1314508,24
1296975,34
1372115,234
1336189,302
1121324,258
1045996,85
1361706,100
1431483,90
1387232,436
1160893,128
1431384,310
1235837,51
1436037,43
1202680,50
1412587,37
1377286,86
1197461,83
1116597,29
1062507,30
1030306,228
1013660,274
1086030,170
1229602,26
1272184,22
1433035,89
1374038,103
1222840,124
1356273,27
1101932,23
1021010,99
1171411,47
1337490,89
1332396,23
1303811,39
1333733,44
1191789,268
1325792,209
1476106,166
1171225,497
1235681,211
1224499,214
1423465,32
1120552,54
1292401,41
1226546,238
1485369,331
1369288,466
1432305,113
1079777,109
1092628,152
1282588,392
1415191,217
1209550,263
1370271,42
1104842,18
1381859,36
1062232,26
1171522,78
1084587,25
1439204,22
1159953,409
1379917,206
1082924,89
1380277,19
1303074,17
1357053,156
1482844,237
1095958,40
1335161,50
1432554,61
1058867,129
1289214,172
1028000,183
1437271,24
1399943,29
1107949,133
1356581,65
1194491,25
1203992,49
1073984,32
1158974,177
1244952,183
1350959,159
1221985,553
1428233,207
1247118,199
1460736,27
1317327,54
1233024,32
1471569,227
1415077,285
1056913,401
1277505,86
1359182,178
1430948,377
1013760,250
1147147,391
1415890,37
1265084,37
1431945,44
1484655,92
1161020,23
1175530,389
1154338,149
1130574,126
1051940,19
1440445,17
1192440,125
1260322,186
1421768,191
1449682,49
1415276,38
1453255,98
1248669,114
1230958,193
1157877,23
1325572,218
1431659,84
1309583,71
1209010,33
1285811,55
1136992,37
1108246,290
1104829,223
1330971,98
1224992,654
1268353,194
1232469,169
1410483,33
1063825,67
1243528,50
1349678,281
1072684,460
1342993,486
1495669,97
1322377,91
1202457,95
1415501,687
1363882,361
1080956,576
1134020,45
1151908,37
1350192,65
1416559,86
1092576,63
1344385,88
1217656,37
1302415,35
1242600,319
1467152,438
1438001,176
1460611,23
1441014,25
1357398,138
1077114,190
1263663,164
1372445,69
1298212,51
1491344,55
1281588,146
1136004,116
1289149,180
1474421,26
1473813,25
1252840,103
1172252,112
1189064,83
1361099,47
1013719,98
1073519,55
1277293,306
1159227,239
1139762,199
1295739,172
1009685,170
1474772,38
1165673,19
1065468,34
1102053,30
1161784,381
1051139,362
1269039,160
1158737,68
1246489,76
1202461,61
1198164,266
1011440,341
1413230,114
1094332,25
1141137,25
1049606,28
1391442,153
1359351,576
1233267,223
1314748,15
1413495,107
1225930,102
1137875,115
1190701,20
1122832,58
1089220,34
1249809,378
1093731,520
1064557,175
1117909,372
1214618,282
1089335,116
1213475,15
1170902,42
1481946,338
1224868,177
1106482,172
1273502,28
1216168,57
1083594,336
1224295,131
1013278,276
1005855,70
1056709,39
1249671,71
1230380,127
1484433,82
1267040,50
1473223,25
1233669,233
1250796,295
1313401,204
1237110,16
1238242,17
1000121,55
1129558,70
1018802,132
1368711,126
1368971,73
1240209,126
1430887,23
1476123,33
1068042,36
1124650,196
1289201,121
1281401,36
1485491,364
1104767,414
1260343,127
1420693,31
1462062,101
1057642,29
1379980,198
1095043,435
1096435,282
1339708,80
1430712,88
1348620,96
1489978,447
1343050,208
1171803,354
1239136,46
1159926,50
1167786,41
1261300,82
1164093,82
1161124,70
1077741,43
1139047,61
1253918,274
1081347,555
1067587,380
1029248,23
1456841,31
1383133,111
1263414,122
1110768,176
1363668,27
1187183,23
1364266,93
1026176,38
1177476,81
1499793,34
1245784,80
1031113,59
1117382,310
1449051,373
1441522,178
1220040,189
1445037,182
1313829,102
1345555,24
1278499,51
1352264,426
1466161,434
1252687,268
1479808,76
1223345,127
1049411,111
1003384,342
1363984,135
1216354,230
1394628,46
1343435,26
1370718,47
1156018,25
1395048,140
1314516,272
1399258,131
1338874,15
1118069,15
1465660,110
1255031,110
1058944,89
1305598,14
1196241,53
1004788,19
1463684,25
1061891,50
1257545,50
1137317,278
1316766,331
1215009,152
1198616,286
1119975,211
1173978,92
1003325,31
1014959,20
1238676,388
1180681,242
1154031,148
1392618,67
1158959,73
1174657,88
1215383,463
1056737,154
1226869,240
1338426,52
1119609,66
1063798,35
1045972,31
1150952,157
1077779,486
1144441,329
1257450,23
1254802,129
1250391,141
1045722,185
1346647,34
1026834,29
1283298,113
1481903,46
1318877,47
1130427,41
1357694,176
1244100,130
1131178,267
1402295,384
1126893,185
1093651,440
1112711,447
1105210,184
1164254,51
1498407,56
1283105,51
1415914,228
1057017,365
1137052,302
1144252,68
1370833,93
1295518,92
1065864,604
1166233,228
1209388,450
1374893,63
1119217,51
1004773,78
1248761,148
1178734,163
1098698,72
1044262,36
1053113,344
1309992,371
1307732,244
1417093,30
1326039,23
1233803,94
1099973,106
1409188,213
1369859,42
1251710,33
1152116,31
1363025,187
1267904,134
1269147,301
1001765,90
1392665,331
1261277,297
1422430,126
1106809,1199
1353415,469
1368715,279
1087675,40
1336730,79
1332354,60
1456769,608
1190728,600
1268579,892
1217878,142
1106508,149
1006087,254
1402675,660
1276630,533
1205256,632
1445432,55
1009975,46
1394741,87
1275536,120
1158507,42
1269365,40
1204388,643
1068999,448
1370340,152
1252762,19
1154390,21
1394582,20
1149088,255
1386755,326
1299563,343
1491160,59
1230263,49
1011505,42
1446632,141
1415161,162
1228341,285
1056047,32
1278396,33
1005154,214
1312357,99
1370120,94
1255799,39
1115383,77
1118490,48
1493917,371
1487221,152
1149775,290
1460445,408
1448306,318
1431907,163
1401766,25
1047198,48
1002660,34
1366099,392
1292159,305
1373525,248
1049952,49
1377098,69
1198185,72
1256980,452
1010248,177
1080513,326
1081848,89
1054349,89
1233461,57
1313017,76
1105421,183
1339465,175
1063256,31
1013469,36
1375319,208
1366962,296
1317620,195
1127397,20
1250684,19
1102059,112
1281560,139
1392837,164
1279583,31
1225127,24
1188903,252
1320069,82
1081725,110
1288919,26
1098380,56
1141854,43
1471277,259
1485310,196
1057256,101
1443523,204
1242874,204
1028151,115
1302656,44
1431208,115
1473127,72
1249389,601
1270759,685
1220718,346
1429360,71
1141020,87
1325573,57
1165621,487
1386579,252
1089648,284
1210152,23
1013568,25
1269338,54
1462527,82
1094399,33
1197572,34
1127792,215
1290080,688
1160077,240
1439020,17
1129340,169
1198240,191
1123239,209
1402087,47
1104882,37
1155836,124
1057692,45
1045903,672
1247162,760
1447707,262
1450701,557
1119729,472
1463108,271
1004715,51
1055930,85
1258137,54
1220154,270
1425882,648
1023497,421
1410135,273
1265438,169
1414821,118
1116522,418
1443270,281
1263016,498
1018136,45
1451314,122
1038393,121
1403993,99
1274108,42
1188111,67
1342222,299
1057623,319
1324265,209
1438649,23
1073338,26
1082298,151
1110286,238
1266357,175
1138371,36
1298566,28
1430079,26
1375660,121
1319105,51
1361990,96
1337117,24
1092006,94
1379437,33
1315755,353
1101610,304
1212642,181
1257724,476
1466648,155
1254129,174
1046453,25
1417296,57
1103295,36
1288752,326
1460898,350
1045465,337
1429233,65
1428924,72
1179927,109
1401756,420
1482727,212
1412634,307
1122492,26
1051180,25
1076417,27
1297374,64
1204108,57
1021362,32
1390263,63
1363384,32
1116791,24
1326548,278
1433636,255
1481561,82
1034638,96
1230918,175
1242400,177
1115757,56
1041643,46
1287497,51
1306844,65
1200113,88
1078215,150
1298841,21
1392730,24
1198643,21
1020564,93
1154567,123
1225474,62
1248898,31
1170575,55
1413355,38
1113523,189
1356462,160
1174460,146
1040703,729
1009276,271
1348411,201
1235035,24
1435764,38
1109203,26
1310361,367
1173091,502
1201488,471
1416516,135
1156700,116
1135820,147
1477704,505
1178324,339
1198224,438
1308367,37
1260111,32
1298774,44
1295663,26
1084873,98
1238634,35
1237748,29
1143221,560
1228159,447
1349223,167
1056933,19
1424540,18
1484915,114
1111332,133
1063614,77
1301207,64
1053999,137
1118223,175
1450088,239
1230421,20
1068073,20
1197880,19
1094580,76
1172938,56
1029830,28
1359667,36
1377423,313
1310816,250
1316805,286
1259591,2084
1167271,601
1201964,425
1049973,73
1185564,83
1047036,58
1209578,563
1416876,791
1113492,1004
1029884,69
1497894,110
1300128,199
1300828,1031
1394735,521
1339641,895
1395056,131
1015576,134
1328783,93
1208849,178
1242697,195
1359281,193
1485050,232
1309096,83
1066654,88
1333325,760
1065376,643
1392342,388
1418086,47
1126584,37
1140959,42
1313505,190
1117255,485
1266859,465
1352627,121
1366366,111
1476169,99
1372662,134
1226797,179
1296700,505
1240353,62
1147081,48
1187416,56
1261102,451
1458629,373
1242716,301
1421036,53
1346652,140
1245436,44
1198242,280
1045821,340
1443036,277
1173972,1758
1026093,516
1050787,504
1173917,105
1401571,133
1157221,73
1005375,724
1046037,735
1179494,1123
1351594,107
1004476,115
1108850,219
1243144,1038
1152066,586
1222518,801
1387120,133
1333542,77
1017181,97
1272397,96
1435758,70
1373049,117
1408547,158
1428679,56
1244464,44
1384377,656
1488118,571
1228826,242
1245151,40
1095362,47
1069078,41
1049725,166
1187024,308
1135586,315
1277897,145
1269737,139
1027610,114
1365843,152
1086058,266
1219724,520
1199897,40
1416231,43
1391175,306
1140599,227
1099643,213
1088269,55
1073405,136
1055745,62
1472617,159
1230428,266
1040401,303
1113951,145
1095435,159
1363338,82
1349382,65
1035972,87
1285850,39
1116211,140
1221446,397
1067824,206
1325209,45
1250269,89
1422706,74
1276177,485
1129647,200
1270817,243
1205675,16
1374416,21
1371785,44
1437236,32
1342334,90
1015263,210
1005610,699
1207270,375
1328618,17
1263164,124
1370636,107
1052297,169
1234483,51
1344207,36
1194915,31
1450536,168
1114215,72
1076467,346
1013988,477
1410873,232
1026962,306
1003254,274
1267865,146
1226940,63
1332638,22
1105644,150
1336298,223
1443390,169
1314804,27
1179911,64
1005967,47
1419947,317
1364329,163
1229710,127
1215604,54
1188630,43
1019807,24
1397082,32
1004160,153
1009831,473
1386562,239
1204381,18
1318327,20
1087987,77
